pre,ACD,FOUT_avg,FOUT_max,FOUT_sum,MLOC_avg,MLOC_max,MLOC_sum,NBD_avg,NBD_max,NBD_sum,NOF_avg,NOF_max,NOF_sum,NOI,NOM_avg,NOM_max,NOM_sum,NOT,NSF_avg,NSF_max,NSF_sum,NSM_avg,NSM_max,NSM_sum,PAR_avg,PAR_max,PAR_sum,TLOC,VG_avg,VG_max,VG_sum,post
0,1,1.76923076923077,7,23,2.92307692307692,9,38,1.38461538461538,3,18,5,5,5,0,13,13,13,1,0,0,0,0,0,0,1,3,13,77,1.76923076923077,4,23,FALSE
0,0,2.36363636363636,8,26,5.18181818181818,19,57,1.54545454545455,3,17,3,3,3,0,11,11,11,1,0,0,0,0,0,0,0.454545454545455,1,5,90,1.63636363636364,3,18,FALSE
0,0,3,5,9,5.33333333333333,8,16,2,3,6,1,1,1,0,3,3,3,1,0,0,0,0,0,0,1.66666666666667,3,5,30,2,3,6,FALSE
0,0,4.5,21,54,6.91666666666667,26,83,1.41666666666667,3,17,2.5,5,5,0,6,10,12,1,0,0,0,0,0,0,1.16666666666667,4,14,127,2.16666666666667,5,26,TRUE
0,5,3.66666666666667,10,22,9.5,38,57,1.33333333333333,3,8,1,1,1,0,6,6,6,1,0,0,0,0,0,0,1.16666666666667,2,7,76,1.33333333333333,2,8,FALSE
0,5,4.28571428571429,11,30,13.8571428571429,40,97,1.57142857142857,3,11,1,1,1,0,7,7,7,1,0,0,0,0,0,0,0.857142857142857,2,6,120,1.42857142857143,2,10,FALSE
0,0,0,0,0,1.66666666666667,4,5,1,1,3,13,13,13,0,3,3,3,1,7,7,7,0,0,0,2,4,6,36,1,1,3,FALSE
0,4,16.75,50,67,33.75,102,135,1.5,2,6,0,0,0,0,0,0,0,1,0,0,0,4,4,4,1.75,3,7,155,1.75,3,7,FALSE
0,4,2.5,12,30,7.75,33,93,1.33333333333333,3,16,5,5,5,0,12,12,12,1,6,6,6,0,0,0,1.08333333333333,3,13,136,1.66666666666667,5,20,FALSE
0,2,4.4375,15,71,8.4375,22,135,1.5,2,24,2,4,4,0,8,14,16,1,1,2,2,0,0,0,0.9375,4,15,191,2.4375,6,39,FALSE
0,0,1.33333333333333,11,12,3.66666666666667,18,33,1.22222222222222,3,11,5,5,5,0,9,9,9,1,0,0,0,0,0,0,1.55555555555556,6,14,73,1.88888888888889,7,17,FALSE
0,12,4.55555555555556,27,164,9.25,90,333,1.47222222222222,4,53,11,11,11,0,36,36,36,1,1,1,1,0,0,0,0.916666666666667,3,33,439,1.94444444444444,7,70,FALSE
0,0,4.66666666666667,13,14,12.3333333333333,28,37,2,4,6,0,0,0,0,3,3,3,1,0,0,0,0,0,0,2.66666666666667,4,8,55,3.66666666666667,8,11,FALSE
0,0,1.33333333333333,2,4,1,2,3,1,1,3,0,0,0,0,3,3,3,1,0,0,0,0,0,0,0.666666666666667,1,2,13,1,1,3,FALSE
0,0,0.285714285714286,1,2,1.28571428571429,3,9,1.28571428571429,2,9,2,2,2,0,7,7,7,1,0,0,0,0,0,0,0.714285714285714,1,5,29,1.57142857142857,3,11,FALSE
0,0,2,9,12,4.5,15,27,1.33333333333333,3,8,2,2,2,0,6,6,6,1,0,0,0,0,0,0,2,5,12,50,2,4,12,FALSE
0,0,0,0,0,0,0,0,0,0,0,3,3,3,1,3,3,3,0,0,0,0,0,0,0,1.33333333333333,4,4,11,0,0,0,FALSE
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,3,0,0,0,0,0,0,0,1.66666666666667,2,5,8,0,0,0,FALSE
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,0,3,3,3,0,0,0,0.5,1,1,10,0,0,0,FALSE
0,0,1.14285714285714,4,8,7,22,49,1.28571428571429,2,9,2,2,2,0,7,7,7,1,0,0,0,0,0,0,1.71428571428571,5,12,71,2.14285714285714,4,15,FALSE
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,FALSE
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,7,7,0,0,0,0,0,0,0,1.28571428571429,6,9,12,0,0,0,FALSE
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,0,0,0,0,0,0,0,4.5,5,9,7,0,0,0,FALSE
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,4,4,0,0,0,0,0,0,0,1,2,4,8,0,0,0,FALSE
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,8,8,0,0,0,0,0,0,0,0.75,4,6,12,0,0,0,FALSE
0,0,0.5,1,1,2,3,4,1,1,2,6,6,6,0,2,2,2,1,0,0,0,0,0,0,0,0,0,17,1,1,2,FALSE
0,0,3.6,17,36,8.6,32,86,2.2,6,22,2,2,2,0,10,10,10,1,1,1,1,0,0,0,1.7,6,17,129,3.2,9,32,FALSE
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,FALSE
0,0,5.42307692307692,22,141,11.5,38,299,2.11538461538462,4,55,2.5,5,5,0,13,26,26,1,0,0,0,0,0,0,1.23076923076923,3,32,380,3.92307692307692,11,102,FALSE
0,0,5.63157894736842,51,107,12.7894736842105,122,243,1.57894736842105,4,30,4,6,8,0,9.5,16,19,1,0,0,0,0,0,0,1.42105263157895,5,27,309,3.89473684210526,28,74,FALSE
0,0,0.571428571428571,1,4,2,4,14,1.28571428571429,2,9,0,0,0,0,1.5,2,3,1,0,0,0,2,4,4,1,2,7,34,1.57142857142857,2,11,FALSE
0,0,1,2,4,1.75,5,7,1.25,2,5,0,0,0,0,1,1,1,1,2,2,2,3,3,3,1.25,2,5,24,1.25,2,5,FALSE
0,1,1.38461538461538,4,18,1.76923076923077,7,23,1.07692307692308,2,14,2,2,2,0,12,12,12,1,0,0,0,1,1,1,0.615384615384615,2,8,59,1.07692307692308,2,14,FALSE
0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,1,8,1,1,1,FALSE
0,0,1.5,5,6,3,11,12,0.75,2,3,0,0,0,0,4,4,4,1,0,0,0,0,0,0,3,5,12,23,1.25,4,5,FALSE
2,0,12.125,51,97,17.375,49,139,2.375,4,19,9,9,9,0,8,8,8,1,0,0,0,0,0,0,1.75,5,14,184,4.125,8,33,TRUE
0,0,5.5,11,11,14,23,28,2.5,4,5,4,4,4,0,2,2,2,1,0,0,0,0,0,0,2.5,4,5,49,3,5,6,FALSE
1,1,8.83333333333333,31,53,12.8333333333333,52,77,2,4,12,3,3,3,0,6,6,6,1,0,0,0,0,0,0,1.5,2,9,117,2.66666666666667,10,16,FALSE
2,0,10.4,50,52,21.2,75,106,2.6,7,13,9,9,9,0,5,5,5,1,0,0,0,0,0,0,1.8,6,9,142,5.4,15,27,FALSE
1,0,7,21,21,17,45,51,2,4,6,4,4,4,0,3,3,3,1,0,0,0,0,0,0,1.33333333333333,3,4,74,3.66666666666667,9,11,TRUE
1,0,6.33333333333333,19,19,14,35,42,2,4,6,5,5,5,0,3,3,3,1,0,0,0,0,0,0,1.66666666666667,4,5,66,2.33333333333333,5,7,TRUE
0,0,5.66666666666667,15,17,6,16,18,1.33333333333333,2,4,1,1,1,0,3,3,3,1,0,0,0,0,0,0,1.66666666666667,4,5,37,2,4,6,FALSE
0,0,3.6,15,18,5.8,19,29,1.6,4,8,2,2,2,0,5,5,5,1,0,0,0,0,0,0,1,2,5,59,2.2,6,11,FALSE
0,0,1.93333333333333,6,29,2.2,11,33,1.2,3,18,1,1,1,0,15,15,15,1,0,0,0,0,0,0,1.4,4,21,73,1.33333333333333,4,20,FALSE
0,0,3.33333333333333,17,30,4.88888888888889,23,44,1.33333333333333,3,12,4,4,4,0,6,6,6,1,0,0,0,3,3,3,2,4,18,78,1.66666666666667,5,15,FALSE
0,0,1.25,2,5,1.75,5,7,1.25,2,5,0,0,0,0,1,1,1,1,2,2,2,3,3,3,1.25,2,5,23,1.25,2,5,FALSE
0,0,0,0,0,4,4,4,1,1,1,6,6,6,0,1,1,1,1,0,0,0,0,0,0,1,1,1,15,1,1,1,FALSE
0,0,2.66666666666667,6,8,5.66666666666667,15,17,1.33333333333333,2,4,1,1,1,0,3,3,3,1,0,0,0,0,0,0,1.66666666666667,4,5,30,2.33333333333333,5,7,FALSE
0,0,5.5,17,44,8.625,23,69,1.875,4,15,2,2,2,0,8,8,8,1,0,0,0,0,0,0,2.375,4,19,103,3.5,9,28,FALSE
1,0,4.33333333333333,11,26,2.66666666666667,5,16,1.33333333333333,2,8,0,0,0,0,1,1,1,1,1,1,1,5,5,5,1.83333333333333,5,11,38,1.83333333333333,4,11,TRUE
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,0,0,0,0,0,0,0,1.5,2,3,5,0,0,0,FALSE
0,0,1.54545454545455,6,17,2.90909090909091,10,32,1.18181818181818,2,13,1,1,1,0,11,11,11,1,0,0,0,0,0,0,0.909090909090909,2,10,69,1.36363636363636,3,15,TRUE
3,0,5.3728813559322,38,317,10.3220338983051,61,609,2.33898305084746,8,138,4,8,16,0,14,26,56,1,0.25,1,1,0.75,3,3,1.06779661016949,5,63,780,3.69491525423729,27,218,TRUE
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,3,3,3,6,0,0,0,TRUE
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,4,4,4,0,0,0,1,1,1,9,0,0,0,FALSE
0,0,6.69230769230769,59,87,13,109,169,1.53846153846154,4,20,7,7,7,0,11,11,11,1,5,5,5,2,2,2,1.53846153846154,4,20,231,4,21,52,FALSE
0,0,5.33333333333333,14,32,10.1666666666667,20,61,2.16666666666667,4,13,2,2,2,0,3,3,3,1,0,0,0,3,3,3,2,4,12,92,3.66666666666667,6,22,FALSE
7,0,5.32258064516129,31,165,9,53,279,1.96774193548387,6,61,5.25,9,21,0,7.75,19,31,1,0,0,0,0,0,0,1.48387096774194,7,46,397,2.90322580645161,13,90,TRUE
0,0,11,50,88,17,74,136,1.875,4,15,1.5,2,3,0,4,6,8,1,0,0,0,0,0,0,1.125,2,9,186,4,12,32,FALSE
7,0,13.4137931034483,61,389,20.6551724137931,80,599,2.93103448275862,6,85,1.5,3,3,0,1,2,2,1,0,0,0,13.5,27,27,3.27586206896552,8,95,692,6.55172413793103,31,190,TRUE
2,0,5,14,35,7.42857142857143,13,52,1.42857142857143,2,10,4,4,4,0,7,7,7,1,1,1,1,0,0,0,2.14285714285714,4,15,88,1.85714285714286,3,13,FALSE
1,0,7.88235294117647,37,536,7.77941176470588,38,529,1.67647058823529,4,114,1,1,1,0,67,67,67,1,0,0,0,1,1,1,0.985294117647059,2,67,674,2.17647058823529,12,148,TRUE
0,0,3.75,10,15,5,11,20,1.5,3,6,0,0,0,0,1,1,2,1,1,2,2,1,2,2,1.25,2,5,41,1.5,3,6,FALSE
2,1,3.27777777777778,12,118,7.41666666666667,33,267,1.61111111111111,5,58,2,4,4,0,1.5,2,3,1,5,10,10,16.5,32,33,1.30555555555556,3,47,390,3.11111111111111,12,112,TRUE
0,0,2.93333333333333,26,88,4.7,21,141,1.33333333333333,3,40,1.16666666666667,4,7,0,4.83333333333333,29,29,1,1.5,9,9,0.166666666666667,1,1,1.36666666666667,3,41,224,1.6,9,48,FALSE
3,0,8.13114754098361,59,992,9.9344262295082,75,1212,2.09016393442623,6,255,4,6,12,0,40.3333333333333,109,121,1,0,0,0,0.333333333333333,1,1,1.47540983606557,6,180,1495,3.09016393442623,20,377,TRUE
0,0,4,15,136,4.20588235294118,12,143,1.73529411764706,3,59,1,1,1,0,34,34,34,1,0,0,0,0,0,0,1,1,34,218,1.85294117647059,4,63,FALSE
1,0,3.25,10,26,8.75,35,70,1.375,2,11,2,3,4,0,3,6,6,1,0.5,1,1,1,2,2,1,3,8,103,2.5,9,20,FALSE
1,0,6.23076923076923,23,81,9.53846153846154,25,124,1.92307692307692,4,25,0,0,0,0,1,1,1,1,0,0,0,12,12,12,1.84615384615385,3,24,170,4.30769230769231,12,56,FALSE
0,0,2,2,4,5.5,8,11,1,1,2,2,2,2,0,2,2,2,1,0,0,0,0,0,0,1,1,2,22,3,5,6,FALSE
1,0,5.88888888888889,17,106,9.77777777777778,21,176,1.94444444444444,4,35,0,0,0,0,1,1,1,1,0,0,0,17,17,17,1.83333333333333,3,33,224,4.16666666666667,9,75,FALSE
1,0,2.72727272727273,9,60,4.68181818181818,11,103,1.40909090909091,4,31,5,6,10,0,10,11,20,1,0,0,0,1,2,2,1.36363636363636,3,30,176,2.5,6,55,TRUE
0,0,2,4,16,4.875,14,39,1.625,4,13,2,2,2,0,8,8,8,1,0,0,0,0,0,0,1.5,3,12,66,2.125,5,17,FALSE
0,0,2,4,8,3.75,6,15,1.25,2,5,3,3,3,0,4,4,4,1,0,0,0,0,0,0,1.75,3,7,35,1.25,2,5,FALSE
0,0,0.984126984126984,1,124,0.992063492063492,1,125,1,1,126,0,0,0,0,126,126,126,1,0,0,0,0,0,0,1,1,126,381,1,1,126,FALSE
0,0,0.985507246376812,1,68,1,1,69,1,1,69,0,0,0,0,69,69,69,1,0,0,0,0,0,0,1,1,69,211,1,1,69,FALSE
0,0,3.66666666666667,5,11,9.33333333333333,13,28,1.66666666666667,2,5,5,5,5,0,2,2,2,1,0,0,0,1,1,1,1.33333333333333,2,4,50,3.33333333333333,6,10,FALSE
0,0,3.5,4,7,6,9,12,1,1,2,0,0,0,0,1,1,1,1,0,0,0,1,1,1,2,2,4,23,3,5,6,FALSE
0,0,1.5,2,9,2,3,12,1,1,6,1,1,1,0,3,3,3,1,0,0,0,3,3,3,1,1,6,35,1.16666666666667,2,7,FALSE
0,0,1.4,5,7,4.8,13,24,1.4,2,7,4,4,4,0,4,4,4,1,0,0,0,1,1,1,1.2,3,6,42,2.8,7,14,FALSE
0,0,1.17647058823529,3,20,2.82352941176471,9,48,1,1,17,3,3,3,0,15,15,15,1,4,4,4,2,2,2,0.764705882352941,2,13,95,1.47058823529412,4,25,FALSE
0,0,2.0625,8,33,3,17,48,1.1875,3,19,4,4,4,0,16,16,16,1,0,0,0,0,0,0,0.375,2,6,92,1.9375,6,31,FALSE
0,0,2.14285714285714,6,15,4.14285714285714,7,29,1.42857142857143,2,10,3,3,3,0,5,5,5,1,0,0,0,2,2,2,2.28571428571429,4,16,55,2,4,14,FALSE
1,0,1.88235294117647,8,32,3.76470588235294,16,64,1.52941176470588,4,26,2,2,2,0,16,16,16,1,0,0,0,1,1,1,1.35294117647059,4,23,107,1.70588235294118,5,29,FALSE
0,0,4.67647058823529,16,159,5.29411764705882,27,180,1.32352941176471,4,45,2,2,4,0,9,15,18,1,0,0,0,8,15,16,1.14705882352941,3,39,269,1.88235294117647,8,64,FALSE
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,1,5,0,0,0,FALSE
0,0,1.68421052631579,9,32,2.73684210526316,9,52,1.05263157894737,2,20,1,3,4,0,2.75,5,11,1,0,0,0,2,5,8,1.57894736842105,3,30,107,1.21052631578947,2,23,FALSE
0,0,1.6,3,8,2.2,5,11,1.2,2,6,2,2,2,0,4,4,4,1,0,0,0,1,1,1,1,2,5,30,1.2,2,6,FALSE
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,5,5,0,0,0,0,0,0,0,0.4,1,2,9,0,0,0,FALSE
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,FALSE
0,0,0.5,1,1,1,1,2,1,1,2,0,0,0,0,2,2,2,1,0,0,0,0,0,0,0.5,1,1,10,1,1,2,FALSE
0,0,2.57142857142857,7,18,2,5,14,1,1,7,1,1,1,0,7,7,7,1,0,0,0,0,0,0,0.571428571428571,1,4,35,1.28571428571429,3,9,FALSE
0,0,6.5,9,13,4.5,7,9,1,1,2,0,0,0,0,0,0,0,1,0,0,0,2,2,2,3,3,6,19,2.5,4,5,FALSE
0,0,7.5,23,30,12.25,28,49,2.75,4,11,0,0,0,0,0,0,0,1,0,0,0,4,4,4,2.25,4,9,75,4.75,11,19,FALSE
0,0,1.5,5,6,7.25,22,29,2.25,6,9,5,5,5,0,4,4,4,1,0,0,0,0,0,0,0.75,3,3,47,2.75,8,11,FALSE
2,0,7.08333333333333,36,170,12,80,288,2.16666666666667,5,52,0,0,0,0,0,0,0,1,9,9,9,24,24,24,1.16666666666667,3,28,399,3.625,23,87,FALSE
0,0,2,6,16,3.5,12,28,1.875,5,15,0,0,0,0,8,8,8,1,0,0,0,0,0,0,0.75,2,6,56,2.125,5,17,FALSE
0,0,1,3,4,5,13,20,1.75,4,7,0,0,0,0,4,4,4,1,0,0,0,0,0,0,0.75,3,3,32,1.75,4,7,FALSE
0,0,2.66666666666667,9,32,5,22,60,1.25,3,15,4,4,4,0,10,10,10,1,0,0,0,2,2,2,1,3,12,105,1.91666666666667,9,23,FALSE
3,0,5.1304347826087,17,236,6.60869565217391,26,304,1.58695652173913,5,73,0,0,0,0,1,1,1,1,3,3,3,45,45,45,1.52173913043478,5,70,445,2.95652173913043,9,136,FALSE
1,0,2.89473684210526,14,55,3.94736842105263,23,75,1.52631578947368,4,29,3,3,3,0,19,19,19,1,0,0,0,0,0,0,0.842105263157895,2,16,131,1.73684210526316,5,33,TRUE
0,0,0.714285714285714,2,5,5.42857142857143,14,38,2,5,14,3,3,3,0,7,7,7,1,1,1,1,0,0,0,0.428571428571429,1,3,62,2.28571428571429,5,16,FALSE
0,0,0,0,0,0.833333333333333,1,5,1,1,6,1,1,1,0,6,6,6,1,0,0,0,0,0,0,0.5,2,3,25,1,1,6,FALSE
0,0,0.388888888888889,2,7,1.55555555555556,7,28,1,1,18,8,8,8,0,17,17,17,1,1,1,1,1,1,1,0.388888888888889,3,7,77,1,1,18,FALSE
0,0,1.5,2,9,4.16666666666667,5,25,1.83333333333333,2,11,0,0,0,0,1,1,1,1,2,2,2,5,5,5,1.5,2,9,45,1.83333333333333,2,11,TRUE
1,1,4.36363636363636,14,48,6.81818181818182,31,75,1.54545454545455,3,17,0,0,0,0,1,1,1,1,0,0,0,10,10,10,2.09090909090909,4,23,122,2.36363636363636,6,26,FALSE
0,0,0.888888888888889,3,8,3.22222222222222,8,29,1.11111111111111,2,10,4,4,4,0,9,9,9,1,0,0,0,0,0,0,0.555555555555556,5,5,60,1.44444444444444,3,13,FALSE
0,0,0.166666666666667,1,1,0.833333333333333,2,5,1,1,6,2,2,2,0,6,6,6,1,0,0,0,0,0,0,1,5,6,28,1,1,6,FALSE
0,0,1.6,4,8,2.4,5,12,1.2,2,6,2,2,2,0,4,4,4,1,0,0,0,1,1,1,0.6,2,3,31,1.6,3,8,FALSE
1,1,3.75,11,75,7.05,35,141,1.45,3,29,3,6,6,0,10,18,20,1,0,0,0,0,0,0,0.75,4,15,210,2.65,13,53,FALSE
0,0,2.90909090909091,10,32,4.18181818181818,12,46,1.36363636363636,2,15,1,1,1,0,7,7,7,1,0,0,0,4,4,4,1.27272727272727,3,14,82,1.90909090909091,5,21,TRUE
0,0,2.25,4,9,4.75,8,19,2,3,8,1,1,1,0,4,4,4,1,0,0,0,0,0,0,0.75,1,3,35,1.5,2,6,FALSE
0,0,1,7,12,2.16666666666667,9,26,1.16666666666667,3,14,6,6,6,0,12,12,12,1,0,0,0,0,0,0,0.583333333333333,2,7,64,1.33333333333333,4,16,FALSE
0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,8,1,1,1,FALSE
0,0,0.333333333333333,1,2,1.83333333333333,3,11,1,1,6,2,2,2,0,4,4,4,1,0,0,0,2,2,2,1,2,6,32,1.33333333333333,2,8,FALSE
0,0,0,0,0,1,9,9,0,0,0,0,0,0,1,9,9,9,0,1,1,1,0,0,0,0.555555555555556,2,5,15,0,0,0,FALSE
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,3,3,3,4,0,0,0,FALSE
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,FALSE
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,3,0,0,0,0,0,0,0,0.666666666666667,1,2,8,0,0,0,FALSE
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,2,2,2,5,0,0,0,FALSE
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,12,12,0,0,0,0,0,0,0,0.75,2,9,17,0,0,0,FALSE
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,0,0,0,0,0,0,0,1,1,2,5,0,0,0,FALSE
0,0,0.851851851851852,4,23,2.11111111111111,9,57,0.962962962962963,2,26,1,2,4,0,5,5,20,1,0,0,0,1.75,7,7,0.555555555555556,2,15,136,1.33333333333333,3,36,FALSE
0,0,1.6,7,8,1.8,7,9,0.6,1,3,0,0,0,0,4,4,4,1,1,1,1,1,1,1,0.6,1,3,25,0.8,2,4,FALSE
0,0,2.08571428571429,13,73,2.91428571428571,21,102,1.17142857142857,3,41,2,2,2,0,22,22,22,1,5,5,5,13,13,13,1.2,5,42,187,1.62857142857143,7,57,FALSE
0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,1,1,32,32,32,0,0,0,0,0,0,37,1,1,1,FALSE
0,0,0.347826086956522,3,8,2.52173913043478,14,58,1,1,23,5,5,5,0,14,14,14,1,0,0,0,9,9,9,1.04347826086957,5,24,118,1.39130434782609,5,32,FALSE
0,0,0.666666666666667,2,2,2,4,6,1,1,3,2,2,2,0,3,3,3,1,0,0,0,0,0,0,0.666666666666667,2,2,19,1,1,3,FALSE
0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,2,2,2,1,0,0,0,0,0,0,1,1,2,7,1,1,2,FALSE
0,0,1.75,7,7,3.25,11,13,1,2,4,0,0,0,0,4,4,4,1,0,0,0,0,0,0,1,2,4,32,1.25,3,5,TRUE
1,0,1.09090909090909,10,12,2.63636363636364,18,29,0.727272727272727,3,8,3,3,3,0,11,11,11,1,3,3,3,0,0,0,0.727272727272727,2,8,67,1.09090909090909,4,12,FALSE
1,0,4.18181818181818,9,46,4.72727272727273,15,52,1.09090909090909,2,12,6,6,6,0,11,11,11,1,0,0,0,0,0,0,1.09090909090909,6,12,100,1.72727272727273,6,19,FALSE
1,0,4.33333333333333,12,26,5.5,14,33,1.33333333333333,2,8,1,1,1,0,5,5,5,1,0,0,0,1,1,1,1,2,6,58,1.5,2,9,FALSE
0,0,1.72727272727273,7,19,2.72727272727273,11,30,1,2,11,4,4,4,0,10,10,10,1,0,0,0,1,1,1,1.09090909090909,3,12,69,1.27272727272727,3,14,FALSE
0,0,1.8,5,9,1.2,2,6,1,1,5,0,0,0,0,5,5,5,1,0,0,0,0,0,0,0.8,3,4,26,1,1,5,TRUE
0,0,3,5,9,1.33333333333333,2,4,1,1,3,0,0,0,0,3,3,3,1,0,0,0,0,0,0,1.33333333333333,3,4,19,1,1,3,FALSE
0,0,3,5,9,1.33333333333333,2,4,1,1,3,0,0,0,0,3,3,3,1,0,0,0,0,0,0,2,4,6,21,1,1,3,FALSE
0,0,3,6,9,1.33333333333333,2,4,1,1,3,0,0,0,0,3,3,3,1,0,0,0,0,0,0,1.66666666666667,3,5,20,1,1,3,FALSE
0,0,2.2,10,11,4,16,20,1.4,3,7,2,2,2,0,5,5,5,1,0,0,0,0,0,0,0.6,2,3,46,1.6,4,8,FALSE
0,0,3.8,13,19,4.8,19,24,1.6,4,8,1,1,1,0,5,5,5,1,0,0,0,0,0,0,0.6,2,3,48,2,6,10,FALSE
0,0,2.42857142857143,6,17,1.28571428571429,3,9,1,1,7,1,1,1,0,5,5,5,1,0,0,0,2,2,2,0.857142857142857,2,6,36,1,1,7,FALSE
0,0,3.44444444444444,13,31,5,26,45,1.33333333333333,4,12,7,7,7,0,9,9,9,1,0,0,0,0,0,0,0.777777777777778,2,7,87,1.88888888888889,7,17,FALSE
0,0,3,6,18,3.5,8,21,1,1,6,2,2,2,0,6,6,6,1,0,0,0,0,0,0,0.666666666666667,2,4,50,1.66666666666667,4,10,FALSE
0,0,3.8,14,19,5.4,22,27,1.6,4,8,1,1,1,0,4,4,4,1,0,0,0,1,1,1,0.8,2,4,54,2.4,8,12,FALSE
0,0,3.83333333333333,9,23,2.83333333333333,8,17,1,1,6,1,1,1,0,6,6,6,1,0,0,0,0,0,0,1,3,6,40,1.33333333333333,2,8,TRUE
0,0,3,5,9,1.33333333333333,2,4,1,1,3,0,0,0,0,3,3,3,1,0,0,0,0,0,0,1,2,3,18,1,1,3,FALSE
0,0,3,5,9,1.33333333333333,2,4,1,1,3,0,0,0,0,3,3,3,1,0,0,0,0,0,0,1.66666666666667,3,5,20,1,1,3,FALSE
0,0,3,6,9,1.33333333333333,2,4,1,1,3,0,0,0,0,3,3,3,1,0,0,0,0,0,0,1.33333333333333,2,4,19,1,1,3,FALSE
0,0,2.66666666666667,10,32,4.58333333333333,25,55,1.08333333333333,2,13,4,4,4,0,12,12,12,1,0,0,0,0,0,0,0.75,4,9,103,1.75,7,21,TRUE
0,0,1.44444444444444,7,13,2.44444444444444,11,22,1,2,9,3,3,3,0,9,9,9,1,0,0,0,0,0,0,0.666666666666667,3,6,56,1.22222222222222,3,11,TRUE
1,0,4.16666666666667,11,25,2,4,12,1,1,6,0,0,0,0,6,6,6,1,0,0,0,0,0,0,1,3,6,36,1.33333333333333,2,8,FALSE
2,0,4.14285714285714,10,58,5.21428571428571,19,73,1.5,3,21,1,1,1,0,14,14,14,1,0,0,0,0,0,0,0.928571428571429,3,13,122,1.92857142857143,6,27,TRUE
1,0,4.11111111111111,12,37,4,20,36,1.33333333333333,4,12,0,0,0,0,9,9,9,1,0,0,0,0,0,0,1,3,9,71,2.11111111111111,9,19,FALSE
1,0,2.77777777777778,11,25,3.22222222222222,13,29,1.22222222222222,3,11,2,2,2,0,8,8,8,1,0,0,0,1,1,1,0.888888888888889,2,8,62,1.44444444444444,3,13,FALSE
3,0,3,6,33,2.36363636363636,5,26,1,1,11,0,0,0,0,11,11,11,1,0,0,0,0,0,0,0.727272727272727,3,8,62,1.27272727272727,2,14,FALSE
1,0,2.64285714285714,10,37,4.28571428571429,17,60,1,2,14,5,5,5,0,14,14,14,1,0,0,0,0,0,0,0.714285714285714,3,10,112,2,6,28,TRUE
0,0,0.583333333333333,2,7,1.08333333333333,3,13,1,1,12,1,1,2,0,6,6,12,1,0,0,0,0,0,0,1,4,12,49,1,1,12,FALSE
0,0,2.8,19,84,4.76666666666667,18,143,1.43333333333333,4,43,4,5,8,0,15,22,30,1,0,0,0,0,0,0,0.866666666666667,3,26,231,1.9,7,57,FALSE
2,0,1.65,7,33,4.95,19,99,1.6,3,32,3.5,4,7,0,10,11,20,1,0,0,0,0,0,0,1.05,4,21,165,2.05,5,41,FALSE
0,0,0.5,1,1,1.5,2,3,1,1,2,1,1,1,0,2,2,2,1,0,0,0,0,0,0,2,3,4,14,1,1,2,FALSE
0,0,3,6,15,0.8,1,4,1,1,5,0,0,0,0,1,1,1,1,0,0,0,4,4,4,0.8,1,4,23,1,1,5,FALSE
0,0,1.92537313432836,2,129,2.91044776119403,3,195,1,1,67,1.5,3,3,0,33,65,66,1,0,0,0,0.5,1,1,0.985074626865672,2,66,405,1.92537313432836,2,129,FALSE
1,0,0,0,0,4,4,4,1,1,1,6,6,6,0,1,1,1,1,0,0,0,0,0,0,3,3,3,17,1,1,1,FALSE
